Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Ownership,Industry,Sector,Revenue,Minimum Salary,Maximum Salary,Average Salary,salary_category,Rating Interval,Min Employees,Max Employees,Ownership Category,Ownership_College / University,Ownership_Company - Private,Ownership_Company - Public,Ownership_Contract,Ownership_Government,Ownership_Hospital,Ownership_Nonprofit Organization,Ownership_Other Organization,Ownership_Private Practice / Firm,Ownership_Self-employed,Ownership_Subsidiary or Business Segment,Education Level,Experience Level,python,excel,hadoop,spark,aws,tableau,State
Senior Data Analyst,71-123 ,3.9,Life360,"San Francisco, CA","San Francisco, CA",51 - 200 ,2008,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,71,123,97,Very Low,3-4,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Advanced degree,Entry,1,0,0,0,0,1, CA
Data Scientist,71-123 ,3.9,Predictive Research Inc,"Plano, TX","Bangalore, India",1 - 50 ,,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,71,123,97,Very Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,0,0,0, TX
Data Scientist,90-124 ,4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA",51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),90,124,107,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, GA
Senior Research Statistician- Data Scientist,90-124 ,4.8,Acuity Insurance,"Sheboygan, WI","Sheboygan, WI",1001 - 5000 ,1925,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),90,124,107,Low,4-5,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Senior,0,0,0,0,0,0, WI
Software Data Engineer,90-124 ,3.1,1010data,"New York, NY","New York, NY",201 - 500 ,2000,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),90,124,107,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,1,0, NY
Data Scientist,90-124 ,3.6,Gigya,"Palo Alto, CA","Mountain View, CA",201 - 500 ,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),90,124,107,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, CA
Real World Evidence (RWE) Scientist,90-124 ,5.0,Genesis Research,"Hoboken, NJ","Hoboken, NJ",1 - 50 ,2009,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,90,124,107,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, NJ
Data Scientist,90-124 ,3.7,Sanofi,"Cambridge, MA","Paris, France",10000+ ,1973,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),90,124,107,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,0,1, MA
Data Scientist,90-124 ,3.7,XPO Logistics,"Lebanon, IN","Greenwich, CT",10000+ ,2011,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),90,124,107,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, IN
Data Scientist,90-124 ,3.9,Trace Data,"Oakland, CA","Santa Ana, CA",51 - 200 ,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),90,124,107,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, CA
Data Scientist,90-124 ,4.3,Descript,"San Francisco, CA","Houston, TX",1 - 50 ,,Company - Private,,,Less than $1 million (USD),90,124,107,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,0,0,0,0,0, CA
Computer Scientist 1,90-124 ,4.2,Rincon Research Corporation,"Melbourne, FL","Tucson, AZ",201 - 500 ,1983,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),90,124,107,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, FL
Lead Data Scientist,90-124 ,3.7,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000 ,,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),90,124,107,Low,3-4,5001 , 10000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Entry,1,0,1,1,1,0, MA
Data Scientist,90-124 ,4.0,Better Hire,"Birmingham, AL","Birmingham, AL",1 - 50 ,,Company - Private,,,Unknown / Non-Applicable,90,124,107,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,0,0, AL
Data Scientist,90-124 ,3.3,Parker Hannifin,"Cleveland, OH","Cleveland, OH",10000+ ,,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),90,124,107,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, OH
Data Scientist,90-124 ,4.1,Gallup,"New York, NY","Washington, DC",1001 - 5000 ,1935,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,90,124,107,Low,4-5,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Not Mentioned,1,1,0,0,0,0, NY
Data Scientist,90-124 ,3.3,Insider Inc,"New York, NY","New York, NY",201 - 500 ,2007,Company - Private,News Outlet,Media,$50 to $100 million (USD),90,124,107,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,0, NY
Data Scientist,90-124 ,3.9,Rapid Value Solutions,"San Francisco, CA","Pleasanton, CA",201 - 500 ,2009,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,90,124,107,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,0,0,1,0, CA
Environmental Data Science,90-124 ,3.1,Battelle,"Norwell, MA","Columbus, OH",10000+ ,1929,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD),90,124,107,Low,3-4,10001 ,10000+ ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Entry,0,1,0,0,0,0, MA
Computational Behavioral Scientist,90-124 ,4.2,Ntrepid,"Herndon, VA","Herndon, VA",201 - 500 ,2010,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),90,124,107,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Advanced degree,Mid-Senior,1,0,0,0,0,0, VA
Data Scientist,90-124 ,5.0,"The Drive Media, Inc.","New York, NY",,Unknown,,,,,Unknown / Non-Applicable,90,124,107,Low,4-5,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,1,0,0,0,0, NY
Staff BI and Data Engineer,90-124 ,2.9,Affinity Solutions,"San Jose, CA","New York, NY",51 - 200 ,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90,124,107,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,0,0,1,0,1, CA
Principal Machine Learning Scientist,90-124 ,4.7,Sage Intacct,"San Francisco, CA","San Jose, CA",501 - 1000 ,1999,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90,124,107,Low,4-5,501 , 1000 ,Private,False,False,False,False,False,False,False,False,False,False,True,PhD,Not Mentioned,1,0,0,0,0,0, CA
Principal Data Scientist - Machine Learning,90-124 ,3.6,Constant Contact,"Waltham, MA","Waltham, MA",Unknown,1995,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90,124,107,Low,3-4,Unknown,Unknown,Private,False,False,False,False,False,False,False,False,False,False,True,PhD,Entry,1,1,1,1,1,0, MA
Data Scientist-Human Resources,91-150 ,3.8,MIT Lincoln Laboratory,"Lexington, MA","Lexington, MA",1001 - 5000 ,1951,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,91,150,120,Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Mid-Senior,1,0,1,1,0,0, MA
Associate Data Scientist,91-150 ,3.3,Puget Sound Energy,"Bothell, WA","Bellevue, WA",1001 - 5000 ,1999,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD),91,150,120,Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,1,1,0,0, WA
"Data Scientist - Statistics, Mid-Career",91-150 ,3.7,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),91,150,120,Low,3-4,1001 , 5000 ,Public,False,False,False,False,True,False,False,False,False,False,False,PhD,Entry,0,0,0,0,0,0, WA
Director of Data Science,91-150 ,3.8,Analysis Group,"Boston, MA","Boston, MA",1001 - 5000 ,1981,Private Practice / Firm,Consulting,Business Services,$100 to $500 million (USD),91,150,120,Low,3-4,1001 , 5000 ,Private,False,False,False,False,False,False,False,False,True,False,False,PhD,Entry,1,1,0,0,1,0, MA
Data Scientist,91-150 ,3.2,US Pharmacopeia,"Rockville, MD","Rockville, MD",1001 - 5000 ,,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),91,150,120,Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, MD
Data Scientist,91-150 ,4.6,Itlize Global,"Piscataway, NJ","Piscataway, NJ",201 - 500 ,2010,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),91,150,120,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,0, NJ
Data Scientist,91-150 ,3.5,eBay,"San Jose, CA","San Jose, CA",10000+ ,1995,Company - Public,Internet,Information Technology,$10+ billion (USD),91,150,120,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,bachelor,Senior,1,0,1,0,0,1, CA
"Data Engineer, Digital & Comp Pathology",91-150 ,5.0,Paige,"New York, NY","New York, NY",1 - 50 ,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,91,150,120,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Senior,1,1,0,0,1,0, NY
Data Engineer,91-150 ,4.1,Shape Security,"Santa Clara, CA","Mountain View, CA",51 - 200 ,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,91,150,120,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,0,0,0,1,0, CA
"Manager / Lead, Data Science & Analytics",91-150 ,4.1,ABIOMED,"Danvers, MA","Danvers, MA",1001 - 5000 ,1981,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),91,150,120,Low,4-5,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Phd,Entry,1,1,0,0,0,1, MA
Data Scientist,91-150 ,3.5,Comcast,"New York, NY","Philadelphia, PA",10000+ ,1963,Company - Public,,,$10+ billion (USD),91,150,120,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,0,0,0,1,1, NY
Data Scientist,91-150 ,3.2,"Metronome, LLC","Vienna, VA","Fairfax, VA",51 - 200 ,2011,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),91,150,120,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,1,0,0, VA
Data Scientist,91-150 ,5.0,SkillSoniq,"San Francisco, CA","Jersey City, NJ",Unknown,,Company - Public,,,Unknown / Non-Applicable,91,150,120,Low,4-5,Unknown,Unknown,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,0,0,0, CA
Data Scientist,91-150 ,4.7,Lawrence Livermore National Lab,"Livermore, CA","Livermore, CA",1001 - 5000 ,1952,Government,Federal Agencies,Government,$1 to $2 billion (USD),91,150,120,Low,4-5,1001 , 5000 ,Public,False,False,False,False,True,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, CA
Diversity and Inclusion Data Analyst,91-150 ,3.8,FHLBank Pittsburgh,"Pittsburgh, PA","Pittsburgh, PA",201 - 500 ,1932,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),91,150,120,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Senior,0,0,0,0,1,1, PA
Data Scientist,91-150 ,3.6,Jacobs,"Herndon, VA","Dallas, TX",10000+ ,1947,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD),91,150,120,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,1,1, VA
Data Scientist,91-150 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,91,150,120,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Senior,0,0,0,0,0,0, MA
Data Scientist,91-150 ,3.3,Underwriters Laboratories,"Northbrook, IL","Northbrook, IL",10000+ ,,Company - Private,Consulting,Business Services,$2 to $5 billion (USD),91,150,120,Low,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,0,0,0,1,0,0, IL
Data Scientist,91-150 ,3.7,Altus Group,"Irvine, CA","Toronto, Canada",1001 - 5000 ,2005,Company - Public,Real Estate,Real Estate,$100 to $500 million (USD),91,150,120,Low,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,1,0,0,1,1, CA
Data Scientist,91-150 ,5.0,Jobot,"Irvine, CA","Irvine, CA",51 - 200 ,2018,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),91,150,120,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,1, CA
Data Scientist,91-150 ,,Trovetechs Inc,"San Francisco, CA","Hillsborough, NJ",Unknown,,Company - Private,,,Unknown / Non-Applicable,91,150,120,Low,,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,0,0,0,0, CA
Senior Analyst/Data Scientist,141-225 ,3.4,Edmunds.com,"Santa Monica, CA","Santa Monica, CA",501 - 1000 ,1966,Company - Private,Internet,Information Technology,$100 to $500 million (USD),141,225,183,High,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,0,0,1,1, CA
Data Scientist,141-225 ,5.0,Cohere Health,"Boston, MA","Boston, MA",1 - 50 ,2019,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,141,225,183,High,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Senior,1,1,0,0,0,0, MA
Data Scientist,141-225 ,,Trovetechs Inc,"San Francisco, CA","Hillsborough, NJ",Unknown,,Company - Private,,,Unknown / Non-Applicable,141,225,183,High,,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,0,0,0,0,0, CA
Senior Data Scientist - R&D Oncology,141-225 ,4.0,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ ,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),141,225,183,High,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Senior,1,0,0,0,0,0, NY
Data Scientist,141-225 ,4.2,Oshkosh Corporation,"Oshkosh, WI","Oshkosh, WI",10000+ ,,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),141,225,183,High,4-5,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Senior,1,1,1,1,0,0, WI
Data Scientist,141-225 ,4.3,Joby Aviation,"San Carlos, CA","Santa Cruz, CA",51 - 200 ,,Company - Private,,,Unknown / Non-Applicable,141,225,183,High,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,1,0,1,1,0, CA
Data Scientist,141-225 ,3.4,Mackin,"Menlo Park, CA","Pittsburgh, PA",51 - 200 ,1960,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),141,225,183,High,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,0,0,0,0,0, CA
Data Scientist,141-225 ,,PETADATA,"San Francisco, CA","Fremont, CA",51 - 200 ,,Company - Private,,,Unknown / Non-Applicable,141,225,183,High,,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,0,0,0,1, CA
Data Scientist,141-225 ,4.4,VBeyond Corporation,"Dallas, TX","Hillsborough, NJ",201 - 500 ,2006,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),141,225,183,High,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,0,0,0,0,0, TX
Data Scientist Machine Learning,141-225 ,3.5,Leidos,"Arlington, VA","Reston, VA",10000+ ,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),141,225,183,High,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,1,0, VA
Data Scientist,141-225 ,3.7,Take-Two,"San Francisco, CA","New York, NY",1001 - 5000 ,1993,Company - Public,Video Games,Media,$1 to $2 billion (USD),141,225,183,High,3-4,1001 , 5000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Advanced degree,Senior,1,1,0,1,1,1, CA
Data Scientist,141-225 ,3.7,Colony Brands,"Monroe, WI","Monroe, WI",501 - 1000 ,,Company - Private,Food & Beverage Stores,Retail,$100 to $500 million (USD),141,225,183,High,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,0,0, WI
Data Scientist,141-225 ,4.1,Capio Group,"Sacramento, CA","Goteborg, Sweden",10000+ ,,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,141,225,183,High,4-5,10001 ,10000+ ,Nonprofit,False,False,False,False,False,True,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,0,0, CA
Data Scientist,141-225 ,3.4,SleePare,"New York, NY","New York, NY",1 - 50 ,2017,Company - Private,Other Retail Stores,Retail,Unknown / Non-Applicable,141,225,183,High,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,1,0,0, NY
Data Analyst,141-225 ,4.5,ShorePoint,"Reston, VA","Washington, DC",1 - 50 ,2017,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,141,225,183,High,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,0,1,0,0,0,1, VA
Data Scientist,141-225 ,3.5,Dolphin,"New York, NY","Lake Buena Vista, FL",1001 - 5000 ,1990,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable,141,225,183,High,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,1,0,0, NY
Data Scientist,141-225 ,3.6,TE Connectivity,"Hampton, VA","Schaffhausen, Switzerland",10000+ ,2007,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),141,225,183,High,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,0,0,0,0,0,0, VA
